,Event,Record,Country,Continent,URL,id,latitude,longitude,genero,Alpha-2 code,Alpha-3 code,Numeric,Athlete,Records
2439,Long jump,7.95m,Gambia,Africa,https://en.wikipedia.org/wiki/List_of_Gambian_records_in_athletics,GM,13.443182,-15.310139,Male,GM,GMB,270.0,Babou Saine,7.95
2440,Triple jump,15.05m,Gambia,Africa,https://en.wikipedia.org/wiki/List_of_Gambian_records_in_athletics,GM,13.443182,-15.310139,Male,GM,GMB,270.0,Jim Malleh Wadda,15.05
2441,Shot put,12.62m,Gambia,Africa,https://en.wikipedia.org/wiki/List_of_Gambian_records_in_athletics,GM,13.443182,-15.310139,Male,GM,GMB,270.0,Ismaila Kah,12.62
2442,Discus throw,36.94m,Gambia,Africa,https://en.wikipedia.org/wiki/List_of_Gambian_records_in_athletics,GM,13.443182,-15.310139,Male,GM,GMB,270.0,Dodou Jatta,36.94
2443,Javelin throw,49.6m,Gambia,Africa,https://en.wikipedia.org/wiki/List_of_Gambian_records_in_athletics,GM,13.443182,-15.310139,Male,GM,GMB,270.0,Ismaila Kah,49.6
2456,High jump,1.65m,Gambia,Africa,https://en.wikipedia.org/wiki/List_of_Gambian_records_in_athletics,GM,13.443182,-15.310139,Female,GM,GMB,270.0,Mama Gassama,1.65
2457,Pole vault,1.5m,Gambia,Africa,https://en.wikipedia.org/wiki/List_of_Gambian_records_in_athletics,GM,13.443182,-15.310139,Female,GM,GMB,270.0,Hadja Fanta Sidibeh Jambo,1.5
2458,Long jump,5.73m,Gambia,Africa,https://en.wikipedia.org/wiki/List_of_Gambian_records_in_athletics,GM,13.443182,-15.310139,Female,GM,GMB,270.0,Fatou Tiyana,5.73
2459,Triple jump,11.02m,Gambia,Africa,https://en.wikipedia.org/wiki/List_of_Gambian_records_in_athletics,GM,13.443182,-15.310139,Female,GM,GMB,270.0,Nusrat Ceesay,11.02
2460,Shot put,10.72m,Gambia,Africa,https://en.wikipedia.org/wiki/List_of_Gambian_records_in_athletics,GM,13.443182,-15.310139,Female,GM,GMB,270.0,Mariama Conteh,10.72
2461,Discus throw,21.24m,Gambia,Africa,https://en.wikipedia.org/wiki/List_of_Gambian_records_in_athletics,GM,13.443182,-15.310139,Female,GM,GMB,270.0,Fatou Ceesay,21.24
2462,Javelin throw,25.52m,Gambia,Africa,https://en.wikipedia.org/wiki/List_of_Gambian_records_in_athletics,GM,13.443182,-15.310139,Female,GM,GMB,270.0,Jankey Sowe Dem,25.52
2478,High jump,2.26m,Georgia,Asia,https://en.wikipedia.org/wiki/List_of_records_in_athletics_for_Georgia_(country),GE,42.315407,43.356892,Male,GE,GEO,268.0,Zurab Gogochuri,2.26
2479,Pole vault,5.3m,Georgia,Asia,https://en.wikipedia.org/wiki/List_of_records_in_athletics_for_Georgia_(country),GE,42.315407,43.356892,Male,GE,GEO,268.0,Sergey Amosov,5.3
2480,Long jump,8.12m,Georgia,Asia,https://en.wikipedia.org/wiki/List_of_records_in_athletics_for_Georgia_(country),GE,42.315407,43.356892,Male,GE,GEO,268.0,Boleslav Skhirtladze,8.12
2481,Triple jump,17.44m,Georgia,Asia,https://en.wikipedia.org/wiki/List_of_records_in_athletics_for_Georgia_(country),GE,42.315407,43.356892,Male,GE,GEO,268.0,Viktor Saneyev,17.44
2482,Shot put,20.4m,Georgia,Asia,https://en.wikipedia.org/wiki/List_of_records_in_athletics_for_Georgia_(country),GE,42.315407,43.356892,Male,GE,GEO,268.0,Tariel Bitsadze,20.4
2483,Discus throw,63.1m,Georgia,Asia,https://en.wikipedia.org/wiki/List_of_records_in_athletics_for_Georgia_(country),GE,42.315407,43.356892,Male,GE,GEO,268.0,Guram Gudashvili,63.1
2484,Hammer throw,78.12m,Georgia,Asia,https://en.wikipedia.org/wiki/List_of_records_in_athletics_for_Georgia_(country),GE,42.315407,43.356892,Male,GE,GEO,268.0,Iosif Shaverdashvili,78.12
2485,Javelin throw,75.48m,Georgia,Asia,https://en.wikipedia.org/wiki/List_of_records_in_athletics_for_Georgia_(country),GE,42.315407,43.356892,Male,GE,GEO,268.0,Ambrosi Matiashvili,75.48
2496,High jump,1.92m,Georgia,Asia,https://en.wikipedia.org/wiki/List_of_records_in_athletics_for_Georgia_(country),GE,42.315407,43.356892,Female,GE,GEO,268.0,Valentyna Liashenko,1.92
2497,Long jump,6.25m,Georgia,Asia,https://en.wikipedia.org/wiki/List_of_records_in_athletics_for_Georgia_(country),GE,42.315407,43.356892,Female,GE,GEO,268.0,Nadezhda Dvalishvili,6.25
2498,Triple jump,13.68m,Georgia,Asia,https://en.wikipedia.org/wiki/List_of_records_in_athletics_for_Georgia_(country),GE,42.315407,43.356892,Female,GE,GEO,268.0,Yuliya Dubina,13.68
2499,Shot put,19.3m,Georgia,Asia,https://en.wikipedia.org/wiki/List_of_records_in_athletics_for_Georgia_(country),GE,42.315407,43.356892,Female,GE,GEO,268.0,Aleksandra Abashidze,19.3
2500,Discus throw,64.2m,Georgia,Asia,https://en.wikipedia.org/wiki/List_of_records_in_athletics_for_Georgia_(country),GE,42.315407,43.356892,Female,GE,GEO,268.0,Natella Labadze,64.2
2501,Hammer throw,62.16m,Georgia,Asia,https://en.wikipedia.org/wiki/List_of_records_in_athletics_for_Georgia_(country),GE,42.315407,43.356892,Female,GE,GEO,268.0,Nino Tsikvadze,62.16
2502,Javelin throw,51.91m,Georgia,Asia,https://en.wikipedia.org/wiki/List_of_records_in_athletics_for_Georgia_(country),GE,42.315407,43.356892,Female,GE,GEO,268.0,Maka Obolashvili,51.91
2518,High jump,2.37m,Germany,Europe,https://en.wikipedia.org/wiki/List_of_German_records_in_athletics,DE,51.165691,10.451526,Male,DE,DEU,276.0,Carlo Thränhardt,2.37
2519,Pole vault,6.01m,Germany,Europe,https://en.wikipedia.org/wiki/List_of_German_records_in_athletics,DE,51.165691,10.451526,Male,DE,DEU,276.0,Björn Otto,6.01
2520,Long jump,8.54m,Germany,Europe,https://en.wikipedia.org/wiki/List_of_German_records_in_athletics,DE,51.165691,10.451526,Male,DE,DEU,276.0,Lutz Dombrowski,8.54
2521,Triple jump,17.66m,Germany,Europe,https://en.wikipedia.org/wiki/List_of_German_records_in_athletics,DE,51.165691,10.451526,Male,DE,DEU,276.0,Ralf Jaros,17.66
2522,Shot put,23.06m,Germany,Europe,https://en.wikipedia.org/wiki/List_of_German_records_in_athletics,DE,51.165691,10.451526,Male,DE,DEU,276.0,Ulf Timmermann,23.06
2523,Discus throw,74.08m,Germany,Europe,https://en.wikipedia.org/wiki/List_of_German_records_in_athletics,DE,51.165691,10.451526,Male,DE,DEU,276.0,Jürgen Schult,74.08
2524,Hammer throw,83.4m,Germany,Europe,https://en.wikipedia.org/wiki/List_of_German_records_in_athletics,DE,51.165691,10.451526,Male,DE,DEU,276.0,Ralf Haber,83.4
2525,Javelin throw,97.76m,Germany,Europe,https://en.wikipedia.org/wiki/List_of_German_records_in_athletics,DE,51.165691,10.451526,Male,DE,DEU,276.0,Johannes Vetter,97.76
2541,High jump,2.06m,Germany,Europe,https://en.wikipedia.org/wiki/List_of_German_records_in_athletics,DE,51.165691,10.451526,Female,DE,DEU,276.0,Ariane Friedrich,2.06
2542,Pole vault,4.82m,Germany,Europe,https://en.wikipedia.org/wiki/List_of_German_records_in_athletics,DE,51.165691,10.451526,Female,DE,DEU,276.0,Silke Spiegelburg,4.82
2543,Long jump,7.48m,Germany,Europe,https://en.wikipedia.org/wiki/List_of_German_records_in_athletics,DE,51.165691,10.451526,Female,DE,DEU,276.0,Heike Drechsler,7.48
2544,Triple jump,14.57m,Germany,Europe,https://en.wikipedia.org/wiki/List_of_German_records_in_athletics,DE,51.165691,10.451526,Female,DE,DEU,276.0,Katja Demut,14.57
2545,Shot put,22.45m,Germany,Europe,https://en.wikipedia.org/wiki/List_of_German_records_in_athletics,DE,51.165691,10.451526,Female,DE,DEU,276.0,Ilona Slupianek,22.45
2546,Discus throw,76.8m,Germany,Europe,https://en.wikipedia.org/wiki/List_of_German_records_in_athletics,DE,51.165691,10.451526,Female,DE,DEU,276.0,Gabriele Reinsch,76.8
2547,Hammer throw,79.42m,Germany,Europe,https://en.wikipedia.org/wiki/List_of_German_records_in_athletics,DE,51.165691,10.451526,Female,DE,DEU,276.0,Betty Heidler,79.42
2548,Javelin throw,70.2m,Germany,Europe,https://en.wikipedia.org/wiki/List_of_German_records_in_athletics,DE,51.165691,10.451526,Female,DE,DEU,276.0,Christina Obergföll,70.2
2564,High jump,2.24m,Ghana,Africa,https://en.wikipedia.org/wiki/List_of_Ghanaian_records_in_athletics,GH,7.946527,-1.023194,Male,GH,GHA,288.0,Kwaku Boateng,2.24
2565,Pole vault,5.4m,Ghana,Africa,https://en.wikipedia.org/wiki/List_of_Ghanaian_records_in_athletics,GH,7.946527,-1.023194,Male,GH,GHA,288.0,Jordan Yamoah,5.4
2566,Long jump,8.43m,Ghana,Africa,https://en.wikipedia.org/wiki/List_of_Ghanaian_records_in_athletics,GH,7.946527,-1.023194,Male,GH,GHA,288.0,Ignisious Gaisah,8.43
2567,Triple jump,17.23m,Ghana,Africa,https://en.wikipedia.org/wiki/List_of_Ghanaian_records_in_athletics,GH,7.946527,-1.023194,Male,GH,GHA,288.0,Andrew Owusu,17.23
2568,Shot put,17.97m,Ghana,Africa,https://en.wikipedia.org/wiki/List_of_Ghanaian_records_in_athletics,GH,7.946527,-1.023194,Male,GH,GHA,288.0,Kwabena Keene,17.97
2569,Discus throw,52.98m,Ghana,Africa,https://en.wikipedia.org/wiki/List_of_Ghanaian_records_in_athletics,GH,7.946527,-1.023194,Male,GH,GHA,288.0,Kwabena Keene,52.98
2570,Hammer throw,50.56m,Ghana,Africa,https://en.wikipedia.org/wiki/List_of_Ghanaian_records_in_athletics,GH,7.946527,-1.023194,Male,GH,GHA,288.0,David Dadzie,50.56
2571,Javelin throw,83.09m,Ghana,Africa,https://en.wikipedia.org/wiki/List_of_Ghanaian_records_in_athletics,GH,7.946527,-1.023194,Male,GH,GHA,288.0,John Ampomah,83.09
2586,Long jump,6.7m,Ghana,Africa,https://en.wikipedia.org/wiki/List_of_Ghanaian_records_in_athletics,GH,7.946527,-1.023194,Female,GH,GHA,288.0,Ruky Abdulai,6.7
2587,Triple jump,14.33m,Ghana,Africa,https://en.wikipedia.org/wiki/List_of_Ghanaian_records_in_athletics,GH,7.946527,-1.023194,Female,GH,GHA,288.0,Nadia Eke,14.33
2588,Shot put,16.01m,Ghana,Africa,https://en.wikipedia.org/wiki/List_of_Ghanaian_records_in_athletics,GH,7.946527,-1.023194,Female,GH,GHA,288.0,Claudia Ababio,16.01
2589,Discus throw,55.08m,Ghana,Africa,https://en.wikipedia.org/wiki/List_of_Ghanaian_records_in_athletics,GH,7.946527,-1.023194,Female,GH,GHA,288.0,Claudia Ababio,55.08
2590,Hammer throw,61.95m,Ghana,Africa,https://en.wikipedia.org/wiki/List_of_Ghanaian_records_in_athletics,GH,7.946527,-1.023194,Female,GH,GHA,288.0,Claudia Ababio,61.95
2591,Javelin throw,56.36m,Ghana,Africa,https://en.wikipedia.org/wiki/List_of_Ghanaian_records_in_athletics,GH,7.946527,-1.023194,Female,GH,GHA,288.0,Margaret Simpson,56.36
2605,High jump,1.82m,Gibraltar,Europe,https://en.wikipedia.org/wiki/List_of_Gibraltarian_records_in_athletics,GI,36.137741,-5.345374,Male,GI,GIB,292.0,Antonio Segovia,1.82
2606,Long jump,6.14m,Gibraltar,Europe,https://en.wikipedia.org/wiki/List_of_Gibraltarian_records_in_athletics,GI,36.137741,-5.345374,Male,GI,GIB,292.0,Jeff Rhodes,6.14
2607,Triple jump,12.06m,Gibraltar,Europe,https://en.wikipedia.org/wiki/List_of_Gibraltarian_records_in_athletics,GI,36.137741,-5.345374,Male,GI,GIB,292.0,Nicholas Vásquez,12.06
2608,Shot put,12.3m,Gibraltar,Europe,https://en.wikipedia.org/wiki/List_of_Gibraltarian_records_in_athletics,GI,36.137741,-5.345374,Male,GI,GIB,292.0,Stanley Olivero,12.3
2609,Discus throw,34.64m,Gibraltar,Europe,https://en.wikipedia.org/wiki/List_of_Gibraltarian_records_in_athletics,GI,36.137741,-5.345374,Male,GI,GIB,292.0,Stanley Olivero,34.64
2622,High jump,1.42m,Gibraltar,Europe,https://en.wikipedia.org/wiki/List_of_Gibraltarian_records_in_athletics,GI,36.137741,-5.345374,Female,GI,GIB,292.0,Caroline Tante,1.42
2623,Long jump,4.53m,Gibraltar,Europe,https://en.wikipedia.org/wiki/List_of_Gibraltarian_records_in_athletics,GI,36.137741,-5.345374,Female,GI,GIB,292.0,Alison Cano,4.53
2624,Shot put,8.5m,Gibraltar,Europe,https://en.wikipedia.org/wiki/List_of_Gibraltarian_records_in_athletics,GI,36.137741,-5.345374,Female,GI,GIB,292.0,Nicole Barker,8.5
2625,Discus throw,21.6m,Gibraltar,Europe,https://en.wikipedia.org/wiki/List_of_Gibraltarian_records_in_athletics,GI,36.137741,-5.345374,Female,GI,GIB,292.0,Nicole Barker,21.6
2640,High jump,2.36m,Greece,Europe,https://en.wikipedia.org/wiki/List_of_Greek_records_in_athletics,GR,39.074208,21.824312,Male,GR,GRC,300.0,Labros Papakostas,2.36
2641,Pole vault,5.91m,Greece,Europe,https://en.wikipedia.org/wiki/List_of_Greek_records_in_athletics,GR,39.074208,21.824312,Male,GR,GRC,300.0,Kontantinos Flippidis,5.91
2642,Long jump,8.66m,Greece,Europe,https://en.wikipedia.org/wiki/List_of_Greek_records_in_athletics,GR,39.074208,21.824312,Male,GR,GRC,300.0,Louis Tsatoumas,8.66
2643,Triple jump,17.55m,Greece,Europe,https://en.wikipedia.org/wiki/List_of_Greek_records_in_athletics,GR,39.074208,21.824312,Male,GR,GRC,300.0,Dimitrios Tsiamis,17.55
2644,Shot put,21.05m,Greece,Europe,https://en.wikipedia.org/wiki/List_of_Greek_records_in_athletics,GR,39.074208,21.824312,Male,GR,GRC,300.0,Nicholas Scarvelis,21.05
2645,Discus throw,63.18m,Greece,Europe,https://en.wikipedia.org/wiki/List_of_Greek_records_in_athletics,GR,39.074208,21.824312,Male,GR,GRC,300.0,Savvas Panavoglou,63.18
2646,Hammer throw,80.45m,Greece,Europe,https://en.wikipedia.org/wiki/List_of_Greek_records_in_athletics,GR,39.074208,21.824312,Male,GR,GRC,300.0,Alexandros Papadimitriou,80.45
2647,Javelin throw,91.69m,Greece,Europe,https://en.wikipedia.org/wiki/List_of_Greek_records_in_athletics,GR,39.074208,21.824312,Male,GR,GRC,300.0,Kontantinos Gatsioudis,91.69
2662,High jump,2.21m,Grenada,Americas,https://en.wikipedia.org/wiki/List_of_Grenadian_records_in_athletics,GD,12.262776,-61.604171,Male,GD,GRD,308.0,Paul Caraballo,2.21
2663,Pole vault,4.9m,Grenada,Americas,https://en.wikipedia.org/wiki/List_of_Grenadian_records_in_athletics,GD,12.262776,-61.604171,Male,GD,GRD,308.0,Lindon Victor,4.9
2664,Long jump,8.09m,Grenada,Americas,https://en.wikipedia.org/wiki/List_of_Grenadian_records_in_athletics,GD,12.262776,-61.604171,Male,GD,GRD,308.0,Eugene Licorish,8.09
2665,Triple jump,17.49m,Grenada,Americas,https://en.wikipedia.org/wiki/List_of_Grenadian_records_in_athletics,GD,12.262776,-61.604171,Male,GD,GRD,308.0,Randy Lewis,17.49
2666,Shot put,18.7m,Grenada,Americas,https://en.wikipedia.org/wiki/List_of_Grenadian_records_in_athletics,GD,12.262776,-61.604171,Male,GD,GRD,308.0,Josh Boateng,18.7
2667,Discus throw,61m,Grenada,Americas,https://en.wikipedia.org/wiki/List_of_Grenadian_records_in_athletics,GD,12.262776,-61.604171,Male,GD,GRD,308.0,Josh Boateng,61.0
2668,Hammer throw,56.51m,Grenada,Americas,https://en.wikipedia.org/wiki/List_of_Grenadian_records_in_athletics,GD,12.262776,-61.604171,Male,GD,GRD,308.0,Kellon Alexis,56.51
2669,Javelin throw,86.62m,Grenada,Americas,https://en.wikipedia.org/wiki/List_of_Grenadian_records_in_athletics,GD,12.262776,-61.604171,Male,GD,GRD,308.0,Anderson Peters,86.62
2680,High jump,1.86m,Grenada,Americas,https://en.wikipedia.org/wiki/List_of_Grenadian_records_in_athletics,GD,12.262776,-61.604171,Female,GD,GRD,308.0,Patricia Sylvester,1.86
2681,Long jump,6.71m,Grenada,Americas,https://en.wikipedia.org/wiki/List_of_Grenadian_records_in_athletics,GD,12.262776,-61.604171,Female,GD,GRD,308.0,Patricia Sylvester,6.71
2682,Triple jump,14.06m,Grenada,Americas,https://en.wikipedia.org/wiki/List_of_Grenadian_records_in_athletics,GD,12.262776,-61.604171,Female,GD,GRD,308.0,Patricia Sylvester,14.06
2683,Shot put,14.55m,Grenada,Americas,https://en.wikipedia.org/wiki/List_of_Grenadian_records_in_athletics,GD,12.262776,-61.604171,Female,GD,GRD,308.0,Sheba George,14.55
2684,Discus throw,49.7m,Grenada,Americas,https://en.wikipedia.org/wiki/List_of_Grenadian_records_in_athletics,GD,12.262776,-61.604171,Female,GD,GRD,308.0,Sheba George,49.7
2685,Hammer throw,58.85m,Grenada,Americas,https://en.wikipedia.org/wiki/List_of_Grenadian_records_in_athletics,GD,12.262776,-61.604171,Female,GD,GRD,308.0,Sheba George,58.85
2686,Javelin throw,51.13m,Grenada,Americas,https://en.wikipedia.org/wiki/List_of_Grenadian_records_in_athletics,GD,12.262776,-61.604171,Female,GD,GRD,308.0,Candesha Scott,51.13
2700,High jump,1.9m,Guam,Oceania,https://en.wikipedia.org/wiki/List_of_Guamanian_records_in_athletics,GU,13.444304,144.793731,Male,GU,GUM,316.0,Raffy Cartaciano,1.9
2701,Pole vault,2.45m,Guam,Oceania,https://en.wikipedia.org/wiki/List_of_Guamanian_records_in_athletics,GU,13.444304,144.793731,Male,GU,GUM,316.0,Jude Anthony Martinez,2.45
2702,Long jump,6.86m,Guam,Oceania,https://en.wikipedia.org/wiki/List_of_Guamanian_records_in_athletics,GU,13.444304,144.793731,Male,GU,GUM,316.0,Florenz Quitlong,6.86
2703,Triple jump,14.01m,Guam,Oceania,https://en.wikipedia.org/wiki/List_of_Guamanian_records_in_athletics,GU,13.444304,144.793731,Male,GU,GUM,316.0,David Wilson,14.01
2704,Shot put,14.63m,Guam,Oceania,https://en.wikipedia.org/wiki/List_of_Guamanian_records_in_athletics,GU,13.444304,144.793731,Male,GU,GUM,316.0,Rene Delemar,14.63
2705,Discus throw,48.29m,Guam,Oceania,https://en.wikipedia.org/wiki/List_of_Guamanian_records_in_athletics,GU,13.444304,144.793731,Male,GU,GUM,316.0,Justin Andre,48.29
2706,Hammer throw,55.9m,Guam,Oceania,https://en.wikipedia.org/wiki/List_of_Guamanian_records_in_athletics,GU,13.444304,144.793731,Male,GU,GUM,316.0,Justin Andre,55.9
2707,Javelin throw,71.19m,Guam,Oceania,https://en.wikipedia.org/wiki/List_of_Guamanian_records_in_athletics,GU,13.444304,144.793731,Male,GU,GUM,316.0,Jon Rozborski,71.19
2721,High jump,1.54m,Guam,Oceania,https://en.wikipedia.org/wiki/List_of_Guamanian_records_in_athletics,GU,13.444304,144.793731,Female,GU,GUM,316.0,Linda Babao,1.54
2722,Long jump,5.34m,Guam,Oceania,https://en.wikipedia.org/wiki/List_of_Guamanian_records_in_athletics,GU,13.444304,144.793731,Female,GU,GUM,316.0,Pollara Cobb,5.34
2723,Triple jump,11.01m,Guam,Oceania,https://en.wikipedia.org/wiki/List_of_Guamanian_records_in_athletics,GU,13.444304,144.793731,Female,GU,GUM,316.0,Regine Tugade,11.01
2724,Shot put,11.09m,Guam,Oceania,https://en.wikipedia.org/wiki/List_of_Guamanian_records_in_athletics,GU,13.444304,144.793731,Female,GU,GUM,316.0,Genie Gerardo,11.09
2725,Discus throw,36.75m,Guam,Oceania,https://en.wikipedia.org/wiki/List_of_Guamanian_records_in_athletics,GU,13.444304,144.793731,Female,GU,GUM,316.0,Tahnisha Manibusan,36.75
2726,Hammer throw,36.25m,Guam,Oceania,https://en.wikipedia.org/wiki/List_of_Guamanian_records_in_athletics,GU,13.444304,144.793731,Female,GU,GUM,316.0,Genie Gerardo,36.25
2727,Javelin throw,30.74m,Guam,Oceania,https://en.wikipedia.org/wiki/List_of_Guamanian_records_in_athletics,GU,13.444304,144.793731,Female,GU,GUM,316.0,Lianna Urbina,30.74
2741,High jump,2.12m,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Male,GT,GTM,320.0,Ken Franzúa,2.12
2742,Pole vault,5.1m,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Male,GT,GTM,320.0,Christiaan Higueros,5.1
2743,Long jump,7.97m,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Male,GT,GTM,320.0,Nicolás Arriola,7.97
2744,Triple jump,15.95m,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Male,GT,GTM,320.0,Fredy Lemus,15.95
2745,Shot put,16.61m,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Male,GT,GTM,320.0,Edson Haroldo Monzón,16.61
2746,Discus throw,50.49m,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Male,GT,GTM,320.0,Rául Rivera,50.49
2747,Hammer throw,66.5m,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Male,GT,GTM,320.0,Diego Berrios,66.5
2748,Javelin throw,72.21m,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Male,GT,GTM,320.0,Luis Taracena,72.21
2763,High jump,1.79m,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Female,GT,GTM,320.0,Ana Regina Quiñónez,1.79
2764,Pole vault,3.5m,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Female,GT,GTM,320.0,Peggy Ovalle,3.5
2765,Long jump,6.36m,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Female,GT,GTM,320.0,Thelma Fuentes,6.36
2766,Triple jump,13.72m,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Female,GT,GTM,320.0,Thelma Fuentes,13.72
2767,Shot put,13.52m,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Female,GT,GTM,320.0,Dorothy López,13.52
2768,Discus throw,48.85m,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Female,GT,GTM,320.0,Ana Lucia Espinoza,48.85
2769,Hammer throw,58.65m,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Female,GT,GTM,320.0,Sabrina Gaitan,58.65
2770,Javelin throw,44.27m,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Female,GT,GTM,320.0,Sofia Alonso,44.27
2785,High jump,1.9m,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Male,GN,GIN,324.0,Thomas Camara,1.9
2786,Pole vault,5m,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Male,GN,GIN,324.0,Moussa Condé,5.0
2787,Long jump,7.39m,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Male,GN,GIN,324.0,Thiémo Amadou Barry,7.39
